Token,Count
6369,718
9673,712
1024,705
1268,662
6328,653
6242,653
3061,652
1989,651
12426,649
14703,638
7540,632
1139,630
14975,627
12187,622
6805,618
7151,615
1052,612
11342,609
15771,607
8581,607
7103,606
7864,602
4945,600
12016,597
15575,592
11466,591
4815,588
14164,588
1811,587
5772,584
9131,582
7467,580
12842,572
8862,571
3915,569
14247,567
5305,565
13909,561
3974,561
10228,559
12861,558
2635,557
1495,555
7365,551
3932,549
3386,547
10813,547
14447,545
663,543
11147,542
3583,541
12145,540
10627,539
15366,536
7160,535
6172,534
13670,533
2216,533
2872,525
12139,524
5984,523
11591,522
11716,522
14037,521
15523,521
4099,520
11325,520
4493,520
5605,519
7191,519
7771,516
3042,516
7749,516
10620,512
5885,512
14008,511
5286,510
15826,508
358,507
5762,507
9897,505
13291,504
14435,501
11605,499
6078,498
11674,498
9203,497
12272,494
1008,492
8322,491
6690,490
948,489
862,488
7504,488
7575,486
424,484
6783,484
4912,482
10689,479
2528,478
