Token,Count
9834,10036
10042,8907
5171,2441
9570,1882
7738,1043
14283,988
14673,922
8867,805
4238,708
15826,694
23,691
948,668
11334,662
7927,642
4815,630
12857,614
14703,610
16017,606
910,598
12566,595
4493,590
10813,589
1872,582
13670,575
1556,574
11096,563
15936,559
10227,557
13909,550
14447,550
5625,542
9470,531
8581,526
7103,522
14037,520
1270,517
5360,505
7106,498
882,492
4945,487
13500,480
7749,464
5772,459
10278,457
1139,456
11456,452
1268,439
12016,439
2528,437
7467,434
9957,433
10909,425
6965,419
15575,417
7540,415
9673,415
9656,415
6172,414
6242,413
6328,411
7771,409
6882,409
11718,408
3516,407
6805,407
14531,406
16301,404
12480,403
3061,403
5984,401
6879,397
12842,396
4075,396
8283,396
5068,395
16146,393
13614,392
15771,390
14247,390
14164,388
12139,387
7864,385
9407,384
7151,384
11004,383
6523,381
10274,381
6690,380
12672,380
5762,379
5113,379
2635,378
3932,378
6628,377
9900,376
1052,376
7160,375
6369,374
9206,374
12618,374
