Token,Count
1495,2045
15771,1686
12016,1668
11605,1628
1024,1559
5772,1460
2528,1334
14164,1328
10549,1273
8322,1269
4945,1242
5305,1237
8581,1187
12145,1166
7491,1147
11904,1128
14703,1127
1268,1124
6690,1090
1052,1064
6078,1012
7103,1011
4301,1006
14447,1001
11665,982
10813,973
15282,972
13670,971
12187,925
14247,913
11725,869
12623,869
6242,818
4815,807
7467,802
5360,793
4099,782
13183,776
8493,760
1193,757
1989,736
15525,726
4493,723
5762,723
7436,716
4648,710
15575,700
11716,686
1811,675
10042,675
15366,668
358,666
8698,662
9897,656
10689,654
13909,652
948,637
7540,630
9673,629
9381,617
3061,612
11272,608
9451,602
6889,598
15826,592
6172,591
6328,589
1008,589
8646,583
9834,581
8447,579
7504,576
6805,573
14037,573
9889,571
3583,567
8413,566
8867,560
11811,554
15331,553
5171,553
14975,549
11342,548
1872,544
11348,544
11591,538
1139,532
3547,532
12272,518
5666,518
12426,517
3768,510
7151,509
8173,508
14843,505
16017,501
7191,498
9407,492
3386,490
11307,489
