Token,Count
5171,866
9834,842
16017,775
1270,727
14037,706
2216,690
10042,677
23,670
8283,670
13670,657
5360,653
1008,652
15826,652
1556,648
14420,635
15575,632
7540,630
1139,624
16301,617
12842,614
5900,604
13909,600
3915,596
424,595
7151,593
3974,592
8867,591
6242,588
9673,587
13417,584
6328,579
6882,579
1024,575
14379,573
14975,572
112,568
16146,567
3061,562
7160,561
14531,561
5984,560
12426,560
11348,558
5722,558
3932,558
6660,557
4493,557
7482,556
8581,556
1268,546
5625,546
11342,544
13236,543
9393,543
663,542
9897,542
11674,540
12187,540
6369,539
12139,538
12480,538
15523,534
7436,534
1872,532
4945,531
4815,529
14703,529
948,527
10228,527
14247,525
7986,524
11716,523
9470,521
882,521
5772,521
3272,520
10813,519
7864,518
6783,517
825,517
7467,516
5885,512
11334,508
3042,507
5605,506
13050,505
6690,504
1850,502
15366,500
14225,499
12016,499
2514,499
11326,499
9206,499
4682,498
14933,494
7103,493
15883,493
10278,490
6805,489
