Token,Count
15523,978
9032,976
14240,953
8075,876
3915,864
4203,846
7542,826
11674,808
2523,803
4710,800
10180,795
4811,791
6606,780
7749,763
9834,760
14416,757
8517,756
5031,744
1553,739
11147,738
7516,735
15963,733
8207,728
12842,720
941,717
5885,713
5605,700
11574,693
8131,689
7752,689
5651,686
6386,680
10627,679
3932,678
11227,674
14839,673
7864,673
7467,668
14853,664
8581,659
8361,658
1721,658
6074,658
1597,653
5919,653
7634,651
8888,650
13909,649
14592,640
774,633
8668,627
6523,626
948,625
9186,624
10278,616
12353,611
6965,610
14878,608
3042,601
4075,601
8717,600
7771,597
2872,593
5588,592
14076,590
9900,589
12625,588
1476,579
7191,577
1402,576
14134,575
15528,572
10769,572
12480,570
1969,570
6058,569
1304,569
2029,569
12426,566
10797,566
8770,565
9000,564
12509,563
7482,560
1872,555
10228,554
11004,554
7151,550
15303,549
4635,548
3742,546
5418,546
13050,546
10200,543
8867,541
2105,538
2737,535
4839,535
11941,534
424,532
