Token,Count
1024,978
1495,936
15771,875
7491,828
4301,806
15282,800
11605,800
11904,795
12016,782
5305,762
9834,741
6690,732
1052,715
6078,710
14703,698
5772,693
10813,686
8322,674
12145,666
14247,654
1139,648
15575,642
9673,635
1989,631
11665,620
8581,619
13909,616
6369,612
13670,604
10549,602
3974,601
14435,600
11716,594
6783,590
14037,589
11342,588
14164,588
4099,583
941,580
1268,577
5605,576
3061,570
12187,564
7467,563
4945,562
7864,561
4648,558
3876,556
7151,551
5885,548
358,547
15366,547
12426,545
12861,545
8493,543
16160,542
5722,542
4815,540
14975,538
7575,538
10228,537
112,533
6328,532
6242,532
5919,529
4203,529
15630,527
13687,526
5984,525
948,520
15089,519
9381,516
3915,513
3547,511
11591,511
7540,511
1193,508
10689,507
2216,507
6805,505
12842,504
15525,503
14447,503
8646,501
774,500
1811,498
5286,498
3037,497
15523,497
9206,494
3042,494
11348,494
15826,493
16274,491
14134,490
6172,489
663,488
5053,487
9131,487
3386,484
