Token,Count
9834,2543
10042,1498
7103,1426
8581,1260
4815,1143
5171,1051
13670,1049
8867,992
4945,992
5360,989
5772,971
948,968
14447,953
6172,916
14703,914
9470,887
11456,887
10227,871
2528,862
6805,850
4493,847
16017,841
2635,834
11718,834
7864,827
12016,817
6328,802
9673,792
601,764
1268,763
1811,762
3583,753
11334,732
14037,726
15826,718
663,714
7467,692
3061,683
6965,678
13500,675
1304,673
11466,668
12659,666
11325,665
1872,652
6369,652
11196,647
6690,647
7542,647
15771,639
13909,637
12566,635
7504,634
7575,630
1052,629
7106,623
7771,622
10278,612
5885,611
3932,610
1556,606
12623,605
14164,600
9900,595
7054,593
9032,593
7749,588
14975,587
7365,581
3812,579
5762,578
13291,578
7540,577
14247,575
6628,571
167,571
23,566
2778,566
15523,563
5839,562
7986,561
15729,557
12618,556
12842,556
3915,545
12627,543
8862,542
1024,540
11605,539
9570,536
1495,530
7160,529
10813,529
12187,525
8447,522
5113,521
15575,521
8983,519
941,514
11591,512
