Token,Count
1024,1205
14703,974
12016,953
15575,912
1139,880
1495,833
5305,770
13909,770
15282,750
7467,746
11716,739
14037,737
10813,731
8322,721
5772,715
12426,706
7151,704
13670,703
14164,696
14247,681
4815,680
14975,679
4301,679
358,679
12187,679
4493,678
4945,677
948,676
11605,675
3061,672
1052,667
6328,652
15826,649
9673,637
8283,635
4648,635
7864,633
15525,628
5885,625
7191,621
1268,621
11147,620
15366,619
3915,616
10228,614
15523,614
6690,613
15771,609
12272,607
12480,604
1872,602
5984,599
12145,599
15331,597
3932,596
6369,595
6805,595
9000,591
112,588
5722,587
11342,587
7491,586
7540,585
4099,584
7771,583
11674,581
5900,577
1008,576
5605,575
12623,572
6242,571
12842,569
7749,569
3974,566
3379,565
5360,565
9131,562
5286,559
14447,558
11904,555
5791,551
3742,551
10627,551
3042,550
8663,550
6783,548
8408,548
663,546
424,546
9834,545
2216,545
8698,544
1556,541
4203,538
15883,538
4635,537
3386,536
9381,536
11725,534
14240,533
