Token,Count
9834,10915
10042,5815
9570,2150
5171,2138
7738,1541
14283,1274
14673,879
15826,777
4238,754
4493,729
8581,722
8867,712
14703,698
11334,691
1270,669
1872,669
23,660
5625,659
948,656
11096,653
16017,644
4815,642
7103,637
5772,618
7927,607
5360,605
2528,599
14447,593
12016,584
1024,583
882,583
10813,577
13670,576
1139,572
1556,572
910,568
13909,566
9957,563
7467,557
12566,554
14037,547
8283,545
9470,541
12623,540
6690,534
10909,527
4945,527
7749,521
11718,520
6172,512
11456,506
11605,504
15575,504
10227,501
7504,501
6328,496
14164,484
12857,483
1495,481
1268,479
1052,477
7106,475
9673,475
6965,473
9206,469
11716,453
11147,452
9897,451
601,449
2635,448
6783,448
13291,447
6805,446
6882,445
5305,444
15331,444
1811,442
10549,440
7540,438
12480,436
2255,435
14247,435
15771,434
11196,433
12618,431
10278,428
9453,425
7160,421
11348,420
5762,415
3583,414
14420,413
663,409
6242,409
7771,409
7436,409
14975,408
15276,408
9589,407
3061,405
