Token,Count
1024,2258
1495,1906
5305,1477
10813,1446
4301,1391
11605,1359
15282,1232
12016,1231
15771,1228
5772,1206
7491,1107
13670,1084
8322,1055
15575,1055
11904,1044
6690,1041
5360,968
4099,964
4648,937
1052,915
358,910
14703,907
3037,881
11348,867
15826,864
6078,860
9381,848
9206,832
14164,814
12145,813
14247,800
1268,786
11716,771
6920,760
10549,753
4493,749
14037,746
14933,737
5171,737
1948,732
1139,728
8581,719
7103,717
1270,697
12187,693
16017,686
15366,677
9889,677
4945,670
11665,670
9834,666
15525,660
8867,658
2528,658
8493,643
4815,643
9673,639
14843,632
1989,628
9043,621
15331,621
112,618
7151,616
5053,609
11492,608
8283,598
5722,597
6242,596
12623,592
3061,586
12426,582
14420,579
7436,577
6328,575
948,575
14447,573
10689,565
1872,563
14975,561
11307,554
13183,552
13909,552
3547,551
3863,545
16068,544
5666,544
10042,544
7540,540
12272,538
14494,537
11342,521
6783,521
7467,519
8698,519
11587,514
1556,512
6092,507
6172,502
11272,500
5762,498
