Token,Count
1139,1153
13909,1093
14037,991
948,964
14975,960
12480,944
7467,938
6882,937
15523,908
11147,877
14703,876
1872,871
3932,871
5885,868
8283,865
10228,863
7749,858
5722,839
4815,834
11716,829
12426,825
1556,823
11674,817
15575,814
4635,814
14247,813
7151,809
4493,805
11591,803
7191,800
10627,798
8867,797
112,795
8361,794
3742,789
4075,781
3168,775
3042,772
6783,771
13670,770
15826,765
14134,762
7516,761
12272,756
12187,753
2523,753
6243,752
5360,751
9000,751
3061,739
3915,738
7771,734
9010,733
6328,730
10278,730
11342,722
12016,721
14240,717
9131,716
14164,714
6965,712
11941,703
4945,702
358,697
15366,697
16017,692
14839,692
5919,690
6805,690
9673,688
5605,687
14008,675
8928,671
4203,669
663,665
7106,658
14447,655
7542,653
8717,653
8408,652
6369,650
3974,645
5772,644
10797,638
5791,637
5286,635
2872,633
2105,624
7864,624
9470,622
5900,617
774,614
14494,613
5984,610
14853,609
12618,606
6059,605
6386,604
12509,603
10813,601
