Token,Count
9834,12797
10042,6301
9570,2696
7738,2051
14283,1621
5171,1579
14673,870
15936,862
7927,832
4238,745
910,715
23,675
8867,656
11096,625
16017,593
5360,572
10227,566
13670,562
9957,551
1268,550
4815,549
12857,539
11334,536
948,534
2635,529
1556,519
882,510
14037,504
15826,501
4945,499
1270,495
5605,494
9470,492
14703,486
7771,482
12566,482
7160,482
7749,480
3583,478
9673,471
5984,471
6328,470
9900,468
13050,467
3061,467
15630,464
6074,461
9032,460
15523,457
16226,456
5625,455
5900,455
7467,455
2102,452
11466,452
14225,452
1008,451
12426,450
7103,448
2216,448
4839,447
7540,445
5772,445
16146,444
13909,443
7752,443
6271,440
4493,440
11004,439
3932,438
13614,437
6172,437
14447,436
13291,434
11456,433
3516,433
7436,432
7106,432
5286,431
5762,431
1872,430
7864,428
2528,426
11674,426
6805,426
7151,425
14975,424
601,422
926,422
12187,420
10627,420
11718,419
3915,416
11325,415
424,414
5919,413
9897,410
167,410
7365,409
12145,409
