Token,Count
9673,666
13670,657
9834,657
15523,652
5360,646
7864,645
3915,626
6690,625
4203,624
663,624
15575,623
14240,619
6369,618
12426,618
14037,617
4815,613
14703,609
7749,600
10813,600
1024,597
7542,595
13909,593
1139,590
14975,587
8581,584
14247,584
7467,582
5885,580
3932,579
11674,577
12016,575
5722,575
11342,575
6805,574
6328,571
5772,571
11147,570
7151,568
3061,567
11004,564
948,563
7771,560
2523,557
2029,556
6965,554
9131,554
112,552
9032,549
5605,546
4945,543
2872,543
10228,542
4493,541
14008,541
8517,540
3042,538
358,538
8075,536
941,531
8862,530
6074,528
12842,526
11718,525
6172,525
7103,523
6783,520
9900,519
3974,517
1989,517
11716,516
11325,515
10227,515
15963,514
1811,514
12187,509
8361,509
8867,507
2635,506
13291,505
4912,505
7516,503
12659,501
5919,501
4811,500
8283,498
10627,497
5171,497
1052,496
11456,495
5305,495
5286,495
7575,494
8717,492
1304,491
1556,487
6606,486
14164,486
14447,486
16017,483
8131,483
