Token,Count
8581,769
14240,659
5605,605
1969,605
6879,594
9186,589
774,582
7752,576
8770,568
14878,561
7103,560
10180,554
2872,553
8517,552
5651,550
4811,549
8717,543
5984,541
15630,540
15265,538
4203,537
948,533
4815,531
7151,531
13579,528
9834,528
862,526
15523,521
5919,512
13670,508
14076,505
3974,501
5588,501
4839,496
5286,491
7749,488
1476,485
3932,485
9131,483
8026,480
10042,480
10797,477
15645,477
3963,475
9470,475
134,474
6058,473
2891,472
7864,470
13519,470
11456,470
3042,470
1711,469
663,467
8075,467
3915,465
6369,463
5031,463
14853,463
7467,463
8131,462
14225,460
10295,458
9502,457
2216,456
15528,456
11342,456
14975,454
6628,453
7542,453
12285,452
14435,452
13757,451
8888,451
3168,451
981,450
1597,449
12426,446
941,446
1268,445
4912,444
9032,443
1663,443
2105,443
1304,442
14037,441
8111,441
9673,441
14703,440
10627,440
81,440
6172,439
8867,439
14682,438
3386,438
16146,438
9000,438
12187,436
2523,434
13513,434
