Token,Count
9834,2378
10042,1583
9570,810
8581,677
5171,673
9897,593
7540,587
5605,583
3386,581
5984,575
3061,574
5286,572
12426,561
14435,560
7151,559
14240,552
14283,548
2216,548
2872,544
9673,540
5068,539
6242,535
8517,534
6369,531
3974,530
3768,526
13579,523
14878,522
15265,521
7864,520
12842,519
8646,515
10180,515
5900,515
16301,514
12861,513
11342,513
1969,512
12139,511
7738,509
8983,505
11466,503
14531,503
7160,502
8075,502
1008,502
3915,501
6879,497
5919,496
15523,494
7103,494
11674,491
424,489
13757,487
3547,483
9186,480
5762,480
774,477
16146,476
13513,475
7752,473
8770,472
2959,470
5666,469
5588,468
134,466
15645,463
7436,463
4203,463
14975,462
9032,460
7365,459
9131,458
3876,457
10620,455
1268,455
15303,451
862,450
3042,447
4811,447
9407,445
5885,444
14416,443
15630,443
7482,443
10710,442
5651,441
8698,441
1702,440
10228,439
9656,439
941,438
1497,437
4839,436
6328,434
7749,432
8888,430
9000,430
1989,428
5031,427
