Token,Count
9834,2039
10042,1256
4815,1133
7103,1123
8581,1086
6172,946
14447,929
948,916
6805,907
4945,903
13670,886
11456,878
6328,874
14703,870
601,860
9673,852
9470,841
6965,829
10227,822
1811,821
7467,819
11718,815
2635,808
2528,808
7864,805
5772,795
13909,784
663,780
8867,772
7749,760
3583,751
1304,750
1268,749
7771,744
12659,741
5171,741
4493,735
14037,717
11196,711
12016,705
14247,697
5360,687
6783,678
7504,675
1052,669
14975,665
3932,655
1139,646
9900,646
15729,641
3061,638
14164,636
3812,630
16017,627
8646,626
11325,625
11591,624
6690,620
10278,620
1872,619
5722,617
11147,613
6628,607
5885,605
6369,589
7054,589
8862,585
23,585
15771,581
1556,581
12480,580
15826,580
13291,576
2778,574
7542,573
7365,571
12187,569
11334,564
15575,561
12623,561
5113,557
7191,556
11716,555
5839,548
7540,547
11466,546
1024,546
12062,541
15523,540
12618,533
358,531
8447,530
6523,527
11004,527
1495,523
7106,518
9570,512
5762,511
10549,511
15963,510
