Token,Count
9834,1607
7103,1140
8581,1055
10042,818
7864,792
9673,724
7540,715
6328,712
8646,712
3061,702
1268,700
6369,694
7575,675
663,674
4945,672
7365,665
11466,660
2635,655
7160,650
8983,645
5762,645
7771,638
12659,631
9032,630
7542,624
9900,623
3915,619
6805,618
4815,618
12842,613
4203,610
15523,607
5839,605
11325,599
3876,584
6965,583
1304,583
5885,582
11456,580
941,579
4265,578
12187,576
14240,573
7467,571
12426,569
3583,563
14975,560
7054,559
14447,554
5772,553
3932,548
14592,545
601,542
1497,541
424,539
15813,538
11674,535
14782,531
948,531
3846,531
15089,529
11594,527
6242,526
9897,525
12016,524
1553,524
7151,522
16226,522
1208,520
7749,518
1811,518
1052,516
14435,515
14703,514
13417,512
2528,511
5171,511
1008,509
6172,507
752,505
14076,504
6059,503
5900,502
7191,497
5605,496
11147,494
13050,492
2872,491
7436,491
11718,490
2029,490
8517,487
14164,486
4811,483
4590,482
13909,481
10180,481
8862,481
1495,481
13670,480
