Token,Count
9834,14455
10042,8318
9570,2660
7738,1748
5171,1717
14283,1636
7103,833
8581,757
7927,721
14673,691
15936,664
9673,641
1268,636
11466,599
4238,596
7160,590
5762,589
910,580
8983,579
3583,568
9897,568
11096,559
5360,545
7540,544
4945,540
3061,538
11334,531
11325,529
2635,526
13670,523
7436,519
6328,516
7054,516
6805,515
4815,508
8867,503
1208,496
2216,492
5772,485
9470,483
9203,483
6242,479
7151,479
11718,478
12842,476
1811,475
7864,474
752,469
3974,468
6369,465
5068,463
2528,462
14447,462
6172,461
948,461
16338,459
23,459
5605,458
11456,457
12139,455
11665,453
16301,450
3386,450
12857,448
7365,445
7575,445
1497,443
3876,443
15771,442
14531,440
12165,439
8698,438
14975,438
5984,437
1008,436
16017,436
424,435
9957,434
13417,432
1989,431
12426,431
12187,430
10227,430
11342,428
16226,427
9650,426
1052,424
9534,423
5900,422
1556,420
15630,418
9900,413
15826,412
9451,410
5885,409
13614,409
6879,407
16146,406
13757,404
11725,403
