Token,Count
8581,882
7103,836
1139,802
14703,723
12016,716
1024,713
9673,704
7467,678
6369,670
3061,669
12842,662
15575,646
12187,644
13909,641
4493,634
7540,632
14247,629
11716,629
1872,629
7151,617
3915,616
6328,613
1268,613
12426,611
14164,605
4945,593
14037,592
948,591
7160,591
15331,587
5885,586
12623,586
4815,585
7864,585
7365,581
14975,581
10813,580
8283,572
2216,568
15523,568
424,567
13670,567
15366,565
5722,564
15525,564
5772,560
358,557
4099,555
14435,554
11674,553
1008,551
1495,551
3932,547
1052,541
3974,540
6805,540
5900,534
7191,531
15826,531
7575,531
7504,531
11605,529
3379,529
663,527
12139,524
7749,524
16301,522
14447,522
12618,519
9900,518
11725,518
11591,518
5605,516
7054,516
4648,516
11147,515
2528,515
7771,514
8698,513
11342,513
8322,511
6242,510
12480,507
5305,506
12272,506
6172,506
8408,504
15883,503
6882,503
16226,502
10228,501
8173,500
8413,500
9897,499
9000,498
8517,497
8663,497
11718,496
13417,496
112,496
