Token,Count
9673,749
12426,740
5605,738
11342,733
3974,727
1989,696
3386,693
6369,691
7540,678
9131,674
10620,660
2872,655
6879,650
2216,650
6242,638
5984,638
7151,633
1052,632
862,624
14435,619
3042,613
3915,609
13579,603
5286,601
3061,600
7103,597
1811,592
12139,589
14008,587
5305,587
8517,587
12842,585
14247,585
1268,585
14975,581
6805,579
6328,574
15575,572
9897,572
1024,571
4912,561
16301,559
1969,559
8581,555
5919,553
16146,549
5885,548
9502,548
4945,548
5666,546
1193,545
12861,545
10689,543
5900,542
8862,540
6690,539
4203,538
11674,538
774,537
12285,537
15265,536
11466,536
424,534
13757,533
5772,533
1008,531
1663,530
15630,530
12167,529
9710,527
12187,526
4099,525
7864,524
8928,523
134,523
4198,521
6078,520
7160,513
7482,509
7365,508
14878,508
12145,507
8493,505
5722,505
9656,504
1702,501
1139,500
358,499
15645,499
10710,499
14240,499
14225,498
11716,498
16274,497
12016,496
15771,495
9203,495
10813,492
14164,491
14703,491
