Token,Count
4815,1073
6805,1020
1811,988
14703,967
5772,961
13670,960
6172,921
14447,911
12016,910
4945,904
1024,903
948,885
15826,853
2635,823
2528,818
1495,818
6328,808
9673,803
14037,797
3583,786
5171,786
4493,780
10813,779
11325,772
5360,764
7467,763
13909,755
601,754
1139,753
10042,753
1052,752
9834,752
10227,751
11456,751
14164,749
15575,749
14247,730
6965,728
1268,708
11718,708
6690,706
15771,698
9470,697
663,696
7749,695
8867,687
11196,679
7771,673
14975,660
1556,648
11716,636
1872,634
8283,634
8862,634
1270,629
11591,628
12187,627
11466,626
6783,622
10912,622
11605,615
15729,608
5305,606
358,606
1989,605
3812,603
12062,603
16017,601
9203,596
12623,594
10549,594
5722,582
6598,581
2778,578
7504,578
15331,576
7864,574
13291,573
3061,567
12659,561
9900,561
3932,557
5885,549
16223,548
11348,547
1304,547
8447,546
12618,543
5625,542
7054,542
6369,542
11147,540
10278,536
7191,536
8322,534
9206,534
5839,532
11993,531
12480,523
8493,522
