Token,Count
9834,4329
10042,2933
5171,1318
8867,1167
948,1100
13670,1061
5360,1059
16017,1029
9470,1019
23,1013
4815,1010
9570,975
14703,973
11334,917
14037,901
10227,894
4493,867
15826,854
13909,846
7467,799
11456,792
5772,783
6783,782
10278,777
7749,775
1872,775
11718,757
1556,742
14447,740
7986,734
1139,733
5113,729
6965,714
5722,710
1270,693
13500,690
12480,682
7106,680
15575,674
8581,674
12627,673
112,665
10274,659
14247,656
13236,653
3812,653
8283,646
6628,643
12566,641
12016,626
14420,624
6690,620
6172,604
14673,600
11196,597
10813,596
2778,594
6523,589
4075,580
13291,579
12618,579
15645,579
1304,576
9514,573
910,572
9000,572
2255,568
6660,568
1024,564
12623,563
2528,563
358,558
6882,558
4945,556
10797,555
11716,555
3742,550
7504,547
11004,546
9713,544
16274,537
3516,532
7771,532
11147,531
11941,531
4635,531
601,525
15963,525
9296,523
3168,522
774,522
4238,518
6386,516
12509,516
11348,514
14283,513
6805,513
10909,511
9043,510
5693,508
