Token,Count
9834,8946
10042,5612
5171,2504
9570,1299
8867,1023
14283,976
11334,965
7738,961
14673,955
948,888
1872,863
12566,854
4815,834
4493,831
13670,827
14703,826
5772,812
4238,804
1556,796
5360,787
16017,778
15826,777
882,772
5625,768
23,749
9470,721
14037,714
11718,710
10227,700
12016,695
13909,684
1139,675
14447,674
1270,673
7106,666
7749,653
7467,641
11096,640
910,628
8283,620
15575,617
12623,616
7927,604
10909,602
10813,600
6172,597
2528,587
4945,583
6690,581
1024,576
11456,576
6882,569
12480,567
12618,563
8581,560
9957,559
10278,558
6523,547
7504,544
4075,541
14247,538
7986,530
15276,528
3516,521
13500,519
6783,510
14164,505
6660,505
12857,502
14420,498
6965,497
5113,497
7103,495
8408,492
2778,490
1268,490
10274,488
11196,487
3812,486
5722,485
2255,485
601,481
2127,477
13614,476
7771,476
13291,475
9296,471
14839,470
11147,469
6628,469
6805,468
9000,467
11716,466
10553,463
11605,461
9673,458
15883,457
9514,450
112,448
1495,446
