Token,Count
1139,698
8581,695
9834,680
14037,674
9673,656
13670,645
15575,629
8283,615
3915,615
8646,614
12842,609
7575,607
14435,605
5360,602
1872,598
6328,596
12426,595
13909,594
948,592
4815,587
2216,582
14703,582
1024,581
7103,577
4493,573
4945,572
7540,567
424,566
3974,565
5171,563
11674,561
7160,561
15826,559
5885,558
6369,558
7864,558
7365,555
3061,552
16301,548
1556,548
16017,545
10813,544
3876,541
663,540
14247,540
7467,540
5722,540
6690,538
752,538
9897,538
6783,537
8983,535
2872,532
3932,531
941,531
8867,530
12016,530
1497,529
14379,529
11466,528
15523,528
11716,523
1270,520
13417,519
7749,519
9407,519
5605,517
8517,515
12139,515
14975,512
112,507
6805,506
12480,506
15089,501
1268,501
11342,500
7191,500
12861,498
5772,498
9131,495
4203,494
12623,490
6882,488
358,487
7151,487
12187,486
10228,486
14240,484
7542,482
11325,481
1008,481
1208,481
5762,478
9453,476
14164,476
4635,474
10042,471
14447,471
5625,469
14592,468
