Token,Count
10042,1185
9834,900
13670,699
13909,668
14037,644
4815,639
1139,638
15523,638
5360,622
948,619
8075,610
1872,608
15575,604
5772,602
1024,602
4493,597
14703,597
3932,594
14975,592
11147,590
5171,588
3061,587
14240,584
12187,583
5885,582
6805,577
7467,574
6328,572
12426,572
9032,570
7749,569
7771,568
11674,567
12016,566
4945,564
9900,561
10627,561
11718,559
7151,559
6690,558
9673,558
10227,557
7864,556
10228,554
13291,553
12842,551
5605,549
8867,549
663,548
5900,545
14247,544
6523,539
6386,538
11004,536
10813,534
11716,534
8283,533
7540,532
14447,532
11456,532
12623,530
15963,529
14164,528
3915,521
12480,521
15826,520
6172,518
1052,517
7482,517
9470,516
4635,516
7106,514
7191,514
1008,513
4203,513
2635,509
6783,507
1556,507
11342,507
4075,505
6965,505
16017,504
5984,503
6606,502
11227,502
6369,502
3042,501
15883,501
7504,499
7542,497
14839,497
6242,497
11574,497
10278,495
6882,495
12272,495
2029,495
5919,494
3974,494
1304,493
